sale_id,customer_id,product_id,date_id,channel_id,quantity,unit_price,discount,total_amount,profit
2608,475,36,33,5,2,137.22,0.2,219.55,4.67
2609,195,1,588,2,1,224.55,0,224.55,68.39
2610,356,31,390,6,4,586.53,0,2346.12,790.36
2611,188,18,714,5,4,384.63,0,1538.52,454.04
2612,483,28,417,3,3,891.72,0,2675.16,1176.18
2613,251,47,268,3,5,909.03,0,4545.15,2469.65
2614,44,18,86,6,4,384.63,0.15,1307.74,223.26
2615,416,21,522,2,1,82.31,0,82.31,21.27
2616,91,49,110,3,2,450.59,0,901.18,319.52
2617,122,5,158,1,5,671.56,0.2,2686.24,1088.39
2618,414,5,10,3,1,671.56,0.15,570.83,251.26
2619,321,40,73,4,2,317.98,0.1,572.36,297.7
2620,63,41,339,1,1,1026.59,0.1,923.93,431.11
2621,475,46,143,1,2,273.23,0.15,464.49,207.31
2622,222,12,94,6,1,895.29,0,895.29,413.19
2623,41,15,216,4,1,322.83,0.15,274.41,27.5
2624,244,21,641,2,5,82.31,0,411.55,106.35
2625,96,46,508,4,5,273.23,0.15,1161.23,518.28
2626,441,19,693,1,5,500.98,0.2,2003.92,847.07
2627,41,29,190,2,5,401.57,0,2007.85,1120.1
2628,295,13,270,2,2,522.55,0.1,940.59,440.57
2629,96,45,127,3,1,157.72,0,157.72,89.91
2630,326,49,234,5,2,450.59,0.05,856.12,274.46
2631,328,19,616,3,4,500.98,0.1,1803.53,878.05
2632,177,14,437,6,3,482.99,0.2,1159.18,526.96
2633,456,16,544,6,1,44.4,0.15,37.74,17.46
2634,32,17,289,1,2,232.94,0,465.88,166.72
2635,387,32,353,4,1,798.1,0.1,718.29,311.99
2636,382,6,691,6,4,810.96,0,3243.84,1946.24
2637,470,6,327,3,5,810.96,0.2,3243.84,1621.84
2638,492,45,698,1,5,157.72,0.15,670.31,331.26
2639,184,37,269,6,3,279.66,0.05,797.03,261.08
2640,391,31,380,4,4,586.53,0,2346.12,790.36
2641,301,21,560,2,2,82.31,0,164.62,42.54
2642,239,3,708,4,3,292.44,0.05,833.45,197.36
2643,461,21,413,4,4,82.31,0.2,263.39,19.23
2644,385,29,157,4,2,401.57,0.15,682.67,327.57
2645,163,27,26,4,2,598.18,0.2,957.09,203.25
2646,8,41,153,4,4,1026.59,0,4106.36,2135.08
2647,485,43,177,2,2,943.2,0.1,1697.76,909.92
2648,242,14,98,2,1,482.99,0.05,458.84,248.1
2649,255,18,346,4,2,384.63,0,769.26,227.02
2650,117,11,311,2,5,164.01,0,820.05,457.15
2651,223,32,622,2,4,798.1,0.05,3032.78,1407.58
2652,493,32,682,1,1,798.1,0,798.1,391.8
2653,149,5,332,2,4,671.56,0.1,2417.62,1139.34
2654,111,16,532,4,4,44.4,0.2,142.08,60.96
2655,82,32,14,3,3,798.1,0.15,2035.16,816.26
2656,314,41,319,1,5,1026.59,0.05,4876.3,2412.2
2657,175,39,133,6,5,557.18,0,2785.9,1018.35
2658,290,24,706,4,2,54.65,0,109.3,58.1
2659,214,5,19,2,4,671.56,0,2686.24,1407.96
2660,463,14,335,3,2,482.99,0.2,772.78,351.3
2661,175,41,488,5,3,1026.59,0.1,2771.79,1293.33
2662,495,22,716,3,2,882.41,0,1764.82,987.46
2663,304,41,587,5,2,1026.59,0.15,1745.2,759.56
2664,241,16,256,1,4,44.4,0.1,159.84,78.72
2665,385,21,524,2,1,82.31,0.05,78.19,17.15
2666,252,40,330,4,1,317.98,0.1,286.18,148.85
2667,200,39,273,2,1,557.18,0.05,529.32,175.81
2668,435,50,283,1,2,375.47,0,750.94,330.86
2669,2,31,253,3,2,586.53,0.15,997.1,219.22
2670,75,23,636,3,4,423.47,0.1,1524.49,778.09
2671,453,21,497,5,3,82.31,0.1,222.24,39.12
2672,310,13,662,1,2,522.55,0.1,940.59,440.57
2673,410,19,63,5,2,500.98,0.1,901.76,439.02
2674,359,19,255,1,4,500.98,0.05,1903.72,978.24
2675,152,20,268,1,2,735.47,0,1470.94,702.68
2676,189,2,668,4,4,649.16,0,2596.64,1203.64
2677,196,50,152,5,4,375.47,0.15,1276.6,436.44
2678,161,11,609,1,4,164.01,0.2,524.83,234.51
2679,362,18,467,5,3,384.63,0,1153.89,340.53
2680,66,30,292,3,2,554.1,0.1,997.38,552.7
2681,168,2,127,5,1,649.16,0.2,519.33,171.08
2682,426,31,378,6,2,586.53,0,1173.06,395.18
2683,223,25,564,6,1,684.94,0.15,582.2,306.76
2684,314,21,406,1,2,82.31,0,164.62,42.54
2685,388,42,290,5,3,127.83,0.1,345.14,188.72
2686,368,3,524,6,1,292.44,0.15,248.57,36.54
2687,72,9,509,2,1,289.81,0,289.81,61.56
2688,121,7,536,1,2,513.64,0.15,873.19,313.83
2689,42,49,369,4,3,450.59,0,1351.77,479.28
2690,280,22,72,1,4,882.41,0.05,3353.16,1798.44
2691,80,34,427,5,4,450.53,0.15,1531.8,258.92
2692,60,6,213,3,4,810.96,0,3243.84,1946.24
2693,350,15,246,5,1,322.83,0.15,274.41,27.5
2694,22,2,54,1,2,649.16,0.05,1233.4,536.9
2695,71,15,239,5,2,322.83,0.2,516.53,22.71
2696,325,21,331,6,4,82.31,0.2,263.39,19.23
2697,149,26,20,4,5,126.95,0.2,507.8,229.3
2698,35,2,686,1,4,649.16,0.1,2336.98,943.98
2699,118,13,604,5,1,522.55,0,522.55,272.54
2700,42,32,8,5,3,798.1,0.15,2035.16,816.26
2701,109,24,522,2,2,54.65,0.05,103.83,52.63
2702,137,35,8,5,5,108.56,0,542.8,173.2
2703,428,24,524,2,4,54.65,0,218.6,116.2
2704,101,49,623,3,3,450.59,0,1351.77,479.28
2705,147,17,403,4,1,232.94,0.15,198.0,48.42
2706,344,2,457,5,5,649.16,0.15,2758.93,1017.68
2707,58,50,416,1,2,375.47,0,750.94,330.86
2708,389,25,110,5,2,684.94,0,1369.88,819.0
2709,419,48,306,3,2,623.86,0.1,1122.95,443.47
2710,321,24,475,2,1,54.65,0.15,46.45,20.85
2711,13,37,259,3,2,279.66,0.1,503.39,146.09
2712,171,1,222,2,2,224.55,0.2,359.28,46.96
2713,201,32,398,5,3,798.1,0.05,2274.59,1055.69
2714,288,49,170,5,4,450.59,0.05,1712.24,548.92
2715,316,19,684,1,2,500.98,0,1001.96,539.22
2716,439,1,32,1,5,224.55,0,1122.75,341.95
2717,196,18,1,6,3,384.63,0.05,1096.2,282.84
2718,189,37,164,2,1,279.66,0,279.66,101.01
2719,449,42,196,3,4,127.83,0.15,434.62,226.06
2720,12,5,287,3,4,671.56,0.15,2283.3,1005.02
2721,73,50,36,3,1,375.47,0,375.47,165.43
2722,382,30,210,6,1,554.1,0.15,470.99,248.65
2723,58,2,488,1,2,649.16,0,1298.32,601.82
2724,454,47,241,5,4,909.03,0.2,2908.9,1248.5
2725,12,45,571,6,3,157.72,0,473.16,269.73
2726,355,37,492,2,1,279.66,0.15,237.71,59.06
2727,194,14,67,1,4,482.99,0.15,1642.17,799.21
2728,239,3,510,4,4,292.44,0.2,935.81,87.69
2729,337,12,14,1,5,895.29,0,4476.45,2065.95
2730,246,50,288,2,3,375.47,0.15,957.45,327.33
2731,97,18,25,2,3,384.63,0.2,923.11,109.75
2732,23,45,459,5,1,157.72,0.15,134.06,66.25
2733,119,28,573,6,4,891.72,0.2,2853.5,854.86
2734,46,48,49,5,3,623.86,0,1871.58,852.36
2735,84,24,468,3,4,54.65,0.1,196.74,94.34
2736,75,43,381,3,5,943.2,0.1,4244.4,2274.8
2737,90,48,655,5,3,623.86,0.05,1778.0,758.78
2738,393,26,382,3,4,126.95,0,507.8,285.0
2739,278,10,689,4,4,221.54,0.15,753.24,22.36
2740,130,24,443,2,1,54.65,0.1,49.19,23.59
2741,386,22,368,5,4,882.41,0.05,3353.16,1798.44
2742,260,44,169,6,1,1154.92,0,1154.92,658.64
2743,324,10,614,6,3,221.54,0.1,598.16,50.0
2744,406,11,588,2,2,164.01,0.2,262.42,117.26
2745,215,45,406,1,1,157.72,0.2,126.18,58.37
2746,54,33,558,5,1,379.26,0.1,341.33,162.77
2747,483,1,261,2,5,224.55,0.15,954.34,173.54
2748,60,48,233,3,3,623.86,0.05,1778.0,758.78
2749,268,47,383,6,5,909.03,0.05,4317.89,2242.39
2750,384,26,225,4,5,126.95,0,634.75,356.25
2751,330,45,109,4,2,157.72,0.15,268.12,132.5
2752,1,10,711,5,2,221.54,0.15,376.62,11.18
2753,356,7,508,3,2,513.64,0,1027.28,467.92
2754,108,16,416,5,3,44.4,0.2,106.56,45.72
2755,9,41,99,1,2,1026.59,0,2053.18,1067.54
2756,424,19,124,6,2,500.98,0,1001.96,539.22
2757,487,5,69,1,3,671.56,0.05,1913.95,955.24
2758,358,28,367,5,4,891.72,0,3566.88,1568.24
2759,107,20,352,3,4,735.47,0,2941.88,1405.36
2760,326,28,635,5,5,891.72,0.05,4235.67,1737.37
2761,256,38,43,3,4,440.34,0,1761.36,674.6
2762,243,23,32,4,3,423.47,0.15,1079.85,520.05
2763,353,49,552,5,1,450.59,0.05,428.06,137.23
2764,195,40,360,1,4,317.98,0,1271.92,722.6
2765,279,32,89,1,4,798.1,0,3192.4,1567.2
2766,195,6,252,6,1,810.96,0.05,770.41,446.01
2767,18,22,248,3,5,882.41,0.05,4191.45,2248.05
2768,315,20,566,4,4,735.47,0,2941.88,1405.36
2769,442,7,11,6,2,513.64,0.1,924.55,365.19
2770,36,50,29,5,5,375.47,0.05,1783.48,733.28
2771,290,12,475,4,3,895.29,0.15,2282.99,836.69
2772,300,35,670,1,1,108.56,0,108.56,34.64
2773,462,45,530,4,4,157.72,0,630.88,359.64
2774,308,19,167,3,1,500.98,0,500.98,269.61
2775,40,28,113,2,2,891.72,0.2,1426.75,427.43
2776,199,31,498,6,2,586.53,0,1173.06,395.18
2777,155,42,181,2,4,127.83,0,511.32,302.76
2778,253,15,349,2,5,322.83,0.2,1291.32,56.77
2779,85,46,456,2,1,273.23,0,273.23,144.64
2780,225,9,620,4,5,289.81,0,1449.05,307.8
2781,363,24,716,5,4,54.65,0,218.6,116.2
2782,215,45,378,4,5,157.72,0,788.6,449.55
2783,360,3,286,4,4,292.44,0.1,1052.78,204.66
2784,450,5,67,6,1,671.56,0,671.56,351.99
2785,471,23,487,2,4,423.47,0.1,1524.49,778.09
2786,45,9,124,5,1,289.81,0,289.81,61.56
2787,338,12,681,5,2,895.29,0.05,1701.05,736.85
2788,35,24,571,6,3,54.65,0.05,155.75,78.95
2789,287,12,597,1,4,895.29,0,3581.16,1652.76
2790,69,15,208,6,2,322.83,0,645.66,151.84
2791,31,45,401,5,1,157.72,0,157.72,89.91
2792,137,1,116,5,5,224.55,0.15,954.34,173.54
2793,71,34,10,3,3,450.53,0.2,1081.27,126.61
2794,340,16,492,4,2,44.4,0,88.8,48.24
2795,89,31,491,4,2,586.53,0,1173.06,395.18
2796,412,36,649,1,5,137.22,0.2,548.88,11.68
2797,262,10,684,2,2,221.54,0.2,354.46,-10.98
2798,38,49,70,5,4,450.59,0.1,1622.12,458.8
2799,321,11,253,3,4,164.01,0.2,524.83,234.51
2800,386,15,269,4,4,322.83,0,1291.32,303.68
2801,99,3,329,6,4,292.44,0,1169.76,321.64
2802,311,47,383,2,4,909.03,0.05,3454.31,1793.91
2803,487,48,131,5,4,623.86,0.1,2245.9,886.94
2804,307,27,662,5,2,598.18,0,1196.36,442.52
2805,308,19,510,1,1,500.98,0.05,475.93,244.56
2806,361,27,68,2,5,598.18,0,2990.9,1106.3
2807,143,50,657,4,1,375.47,0,375.47,165.43
2808,429,18,476,5,3,384.63,0,1153.89,340.53
2809,486,39,335,4,3,557.18,0.2,1337.23,276.7
2810,447,33,500,6,4,379.26,0.2,1213.63,499.39
2811,310,38,712,5,5,440.34,0.15,1871.44,512.99
2812,173,43,588,1,2,943.2,0.05,1792.08,1004.24
2813,265,45,502,5,3,157.72,0.1,425.84,222.41
2814,138,41,65,3,3,1026.59,0.15,2617.8,1139.34
2815,161,19,609,3,5,500.98,0,2504.9,1348.05
2816,498,16,580,3,2,44.4,0,88.8,48.24
2817,211,13,344,3,5,522.55,0.15,2220.84,970.79
2818,338,17,613,2,4,232.94,0.15,792.0,193.68
2819,395,50,628,6,2,375.47,0.2,600.75,180.67
2820,278,19,195,5,3,500.98,0.15,1277.5,583.39
2821,267,21,210,2,4,82.31,0.1,296.32,52.16
2822,307,8,299,6,2,119.79,0,239.58,90.68
2823,126,22,188,4,4,882.41,0,3529.64,1974.92
2824,276,31,278,3,5,586.53,0.05,2786.02,841.32
2825,130,10,261,1,5,221.54,0,1107.7,194.1
2826,35,25,564,2,4,684.94,0,2739.76,1638.0
2827,299,17,507,3,4,232.94,0.1,838.58,240.26
2828,137,33,582,1,4,379.26,0,1517.04,802.8
2829,56,28,644,4,4,891.72,0.1,3210.19,1211.55
2830,72,28,397,2,3,891.72,0,2675.16,1176.18
2831,434,8,371,1,1,119.79,0,119.79,45.34
2832,138,18,111,2,5,384.63,0.1,1730.84,375.24
2833,21,7,704,6,4,513.64,0,2054.56,935.84
2834,173,37,62,5,1,279.66,0,279.66,101.01
2835,124,47,284,2,3,909.03,0.05,2590.74,1345.44
2836,385,15,634,3,5,322.83,0.1,1452.73,218.18
2837,12,36,363,5,2,137.22,0,274.44,59.56
2838,413,38,325,4,2,440.34,0,880.68,337.3
2839,489,14,555,2,5,482.99,0,2414.95,1361.25
2840,415,6,585,4,5,810.96,0,4054.8,2432.8
2841,209,8,98,2,2,119.79,0.2,191.66,42.76
2842,457,16,471,2,5,44.4,0,222.0,120.6
2843,123,15,287,6,1,322.83,0,322.83,75.92
2844,308,20,446,4,5,735.47,0.2,2941.88,1021.23
2845,434,29,219,1,2,401.57,0,803.14,448.04
2846,77,27,730,6,4,598.18,0.05,2273.08,765.4
2847,278,25,630,3,4,684.94,0,2739.76,1638.0
2848,405,14,690,5,4,482.99,0.05,1835.36,992.4
2849,260,22,330,5,1,882.41,0.05,838.29,449.61
2850,191,25,453,2,5,684.94,0,3424.7,2047.5
2851,358,46,80,6,5,273.23,0.2,1092.92,449.97
2852,112,25,173,3,4,684.94,0,2739.76,1638.0
2853,367,23,415,3,3,423.47,0,1270.41,710.61
2854,492,15,389,1,5,322.83,0.05,1533.44,298.89
2855,358,44,577,1,2,1154.92,0.15,1963.36,970.8
2856,293,29,731,3,1,401.57,0.05,381.49,203.94
2857,224,24,391,6,1,54.65,0.05,51.92,26.32
2858,131,29,435,3,1,401.57,0.05,381.49,203.94
2859,246,15,276,2,3,322.83,0,968.49,227.76
2860,265,11,225,5,5,164.01,0.15,697.04,334.14
2861,187,34,201,1,1,450.53,0.05,428.0,109.78
2862,469,49,235,2,1,450.59,0.15,383.0,92.17
2863,129,6,631,1,5,810.96,0,4054.8,2432.8
2864,151,34,262,2,4,450.53,0,1802.12,529.24
2865,210,28,286,3,2,891.72,0,1783.44,784.12
2866,447,11,534,1,1,164.01,0,164.01,91.43
2867,401,40,54,6,5,317.98,0.15,1351.41,664.76
2868,483,12,296,4,5,895.29,0.05,4252.63,1842.13
2869,493,11,242,2,1,164.01,0.2,131.21,58.63
2870,396,39,730,1,1,557.18,0,557.18,203.67
2871,399,18,184,4,5,384.63,0,1923.15,567.55
2872,274,36,378,2,2,137.22,0,274.44,59.56
2873,88,16,9,3,3,44.4,0.2,106.56,45.72
2874,459,33,22,1,5,379.26,0.1,1706.67,813.87
2875,241,26,139,2,2,126.95,0,253.9,142.5
2876,189,9,248,5,5,289.81,0.2,1159.24,17.99
2877,90,18,474,6,2,384.63,0.05,730.8,188.56
2878,328,8,731,5,2,119.79,0,239.58,90.68
2879,70,49,44,1,1,450.59,0.05,428.06,137.23
2880,251,19,472,6,5,500.98,0.2,2003.92,847.07
2881,372,49,405,4,5,450.59,0.1,2027.65,573.5
2882,403,34,478,5,5,450.53,0,2252.65,661.55
2883,480,37,415,4,3,279.66,0.1,755.08,219.13
2884,413,11,516,1,4,164.01,0,656.04,365.72
2885,432,14,76,3,5,482.99,0,2414.95,1361.25
2886,193,8,619,3,4,119.79,0.05,455.2,157.4
2887,102,24,25,1,3,54.65,0.05,155.75,78.95
2888,443,14,446,5,2,482.99,0.05,917.68,496.2
2889,126,49,144,2,3,450.59,0.05,1284.18,411.69
2890,250,2,233,4,4,649.16,0,2596.64,1203.64
2891,452,30,730,2,4,554.1,0,2216.4,1327.04
2892,126,30,134,2,4,554.1,0,2216.4,1327.04
2893,28,41,104,3,3,1026.59,0,3079.77,1601.31
2894,307,30,396,3,4,554.1,0,2216.4,1327.04
2895,21,23,525,4,5,423.47,0.05,2011.48,1078.48
2896,159,5,361,5,3,671.56,0,2014.68,1055.97
2897,382,11,12,6,1,164.01,0,164.01,91.43
2898,261,36,277,2,1,137.22,0,137.22,29.78
2899,230,41,534,4,3,1026.59,0,3079.77,1601.31
2900,319,22,628,3,4,882.41,0,3529.64,1974.92
2901,265,19,377,5,1,500.98,0.2,400.78,169.41
2902,391,8,449,5,4,119.79,0.05,455.2,157.4
2903,384,3,683,5,5,292.44,0.15,1242.87,182.72
2904,194,33,69,3,2,379.26,0.2,606.82,249.7
2905,73,43,451,2,3,943.2,0,2829.6,1647.84
2906,202,6,632,2,4,810.96,0,3243.84,1946.24
2907,489,3,46,2,3,292.44,0,877.32,241.23
2908,214,13,429,2,5,522.55,0,2612.75,1362.7
2909,470,28,561,2,5,891.72,0,4458.6,1960.3
2910,20,1,68,3,2,224.55,0.2,359.28,46.96
2911,240,47,495,2,1,909.03,0,909.03,493.93
2912,343,44,506,4,1,1154.92,0,1154.92,658.64
2913,241,22,632,3,3,882.41,0.2,2117.78,951.74
2914,380,37,572,3,5,279.66,0.2,1118.64,225.39
2915,80,41,681,6,3,1026.59,0.1,2771.79,1293.33
2916,143,44,604,5,5,1154.92,0.15,4908.41,2427.01
2917,12,50,252,4,2,375.47,0.2,600.75,180.67
2918,154,31,279,4,3,586.53,0.1,1583.63,416.81
2919,154,47,415,3,1,909.03,0.1,818.13,403.03
2920,433,7,152,2,5,513.64,0,2568.2,1169.8
2921,358,16,476,5,2,44.4,0,88.8,48.24
2922,205,33,372,4,4,379.26,0.15,1289.48,575.24
2923,125,37,340,2,3,279.66,0,838.98,303.03
2924,161,40,493,1,1,317.98,0.2,254.38,117.05
2925,213,28,416,4,4,891.72,0,3566.88,1568.24
2926,158,2,342,2,3,649.16,0,1947.48,902.73
2927,110,32,504,4,4,798.1,0.1,2873.16,1247.96
2928,313,28,241,2,3,891.72,0,2675.16,1176.18
2929,304,22,164,4,5,882.41,0,4412.05,2468.65
2930,408,6,104,6,1,810.96,0,810.96,486.56
2931,253,1,154,1,5,224.55,0.05,1066.61,285.81
2932,2,45,664,4,2,157.72,0,315.44,179.82
2933,432,12,34,3,2,895.29,0,1790.58,826.38
2934,293,44,703,1,3,1154.92,0.15,2945.05,1456.21
2935,52,3,170,1,3,292.44,0,877.32,241.23
2936,1,38,85,2,1,440.34,0.1,396.31,124.62
2937,137,11,401,5,4,164.01,0,656.04,365.72
2938,426,19,631,5,5,500.98,0,2504.9,1348.05
2939,311,19,142,3,1,500.98,0.05,475.93,244.56
2940,255,11,659,5,5,164.01,0,820.05,457.15
2941,202,15,706,3,3,322.83,0,968.49,227.76
2942,232,43,167,3,4,943.2,0.2,3018.24,1442.56
2943,362,33,314,4,3,379.26,0.15,967.11,431.43
2944,168,27,241,2,3,598.18,0.15,1525.36,394.6
2945,80,16,473,1,2,44.4,0.15,75.48,34.92
2946,76,6,61,1,5,810.96,0,4054.8,2432.8
2947,38,29,130,3,2,401.57,0.15,682.67,327.57
2948,123,50,341,6,3,375.47,0.1,1013.77,383.65
2949,477,31,446,6,4,586.53,0,2346.12,790.36
2950,301,43,688,3,5,943.2,0.15,4008.6,2039.0
2951,18,46,215,3,4,273.23,0.15,928.98,414.62
2952,34,11,401,1,2,164.01,0,328.02,182.86
2953,417,3,259,4,4,292.44,0,1169.76,321.64
2954,364,30,675,3,4,554.1,0.2,1773.12,883.76
2955,495,29,137,6,3,401.57,0.15,1024.0,491.35
2956,291,28,675,6,3,891.72,0.2,2140.13,641.15
2957,213,12,8,1,2,895.29,0,1790.58,826.38
2958,453,32,343,2,2,798.1,0,1596.2,783.6
2959,491,16,526,3,5,44.4,0.05,210.9,109.5
2960,395,13,185,1,4,522.55,0,2090.2,1090.16
2961,315,41,370,3,3,1026.59,0.2,2463.82,985.36
2962,396,22,3,5,1,882.41,0.05,838.29,449.61
2963,349,13,217,6,2,522.55,0,1045.1,545.08
2964,201,48,518,5,3,623.86,0.1,1684.42,665.2
2965,223,38,628,6,5,440.34,0,2201.7,843.25
2966,149,3,466,5,5,292.44,0.1,1315.98,255.83
2967,171,49,468,1,1,450.59,0,450.59,159.76
2968,425,27,604,4,1,598.18,0.05,568.27,191.35
2969,473,30,624,3,5,554.1,0,2770.5,1658.8
2970,154,38,229,6,4,440.34,0,1761.36,674.6
2971,203,3,235,3,5,292.44,0,1462.2,402.05
2972,114,1,544,4,2,224.55,0,449.1,136.78
2973,25,16,407,1,1,44.4,0.05,42.18,21.9
2974,9,18,549,5,5,384.63,0.05,1826.99,471.39
2975,308,47,656,6,3,909.03,0.2,2181.67,936.37
2976,274,4,509,6,5,281.0,0,1405.0,430.3
2977,121,36,295,4,1,137.22,0.2,109.78,2.34
2978,336,36,337,2,2,137.22,0.1,247.0,32.12
2979,169,1,702,6,4,224.55,0,898.2,273.56
2980,67,16,492,6,1,44.4,0,44.4,24.12
2981,150,47,265,6,2,909.03,0.15,1545.35,715.15
2982,105,17,426,6,2,232.94,0.05,442.59,143.43
2983,478,11,371,3,1,164.01,0.2,131.21,58.63
2984,36,20,556,1,5,735.47,0.15,3125.75,1205.1
2985,34,10,125,3,1,221.54,0,221.54,38.82
2986,63,12,117,5,4,895.29,0,3581.16,1652.76
2987,63,50,548,4,4,375.47,0.1,1351.69,511.53
2988,43,43,630,3,3,943.2,0.2,2263.68,1081.92
2989,413,6,362,2,2,810.96,0.05,1540.82,892.02
2990,412,35,257,1,1,108.56,0.1,97.7,23.78
2991,83,5,167,5,2,671.56,0,1343.12,703.98
2992,474,45,548,6,2,157.72,0.05,299.67,164.05
2993,200,23,31,4,3,423.47,0.2,1016.33,456.53
2994,86,7,525,2,4,513.64,0,2054.56,935.84
2995,301,40,653,6,4,317.98,0.2,1017.54,468.22
2996,337,45,69,4,2,157.72,0.2,252.35,116.73
2997,329,36,469,3,4,137.22,0,548.88,119.12
2998,97,13,43,1,1,522.55,0.05,496.42,246.41
2999,479,37,364,3,1,279.66,0.15,237.71,59.06
3000,429,42,347,1,4,127.83,0.15,434.62,226.06
3001,432,21,475,1,1,82.31,0,82.31,21.27
3002,60,39,534,5,5,557.18,0.2,2228.72,461.17
3003,283,9,485,6,4,289.81,0.1,1043.32,130.32
3004,416,49,349,1,1,450.59,0.1,405.53,114.7
3005,275,41,325,4,2,1026.59,0,2053.18,1067.54
3006,481,19,40,3,1,500.98,0,500.98,269.61
3007,195,43,141,2,3,943.2,0.2,2263.68,1081.92
3008,500,18,349,5,4,384.63,0,1538.52,454.04
3009,379,24,77,3,4,54.65,0,218.6,116.2
3010,168,27,24,2,1,598.18,0,598.18,221.26
3011,309,46,96,5,2,273.23,0.1,491.81,234.63
3012,500,7,372,3,1,513.64,0,513.64,233.96
3013,94,50,342,5,3,375.47,0,1126.41,496.29
3014,26,14,597,3,1,482.99,0,482.99,272.25
3015,41,20,564,6,5,735.47,0.2,2941.88,1021.23
3016,465,36,592,5,5,137.22,0,686.1,148.9
3017,386,43,305,1,1,943.2,0.05,896.04,502.12
3018,171,20,431,3,1,735.47,0.15,625.15,241.02
3019,49,48,54,5,2,623.86,0,1247.72,568.24
3020,241,1,110,3,4,224.55,0,898.2,273.56
3021,82,26,555,5,1,126.95,0,126.95,71.25
3022,87,36,254,2,1,137.22,0,137.22,29.78
3023,416,42,583,1,1,127.83,0.15,108.66,56.52
3024,378,31,224,6,2,586.53,0,1173.06,395.18
3025,349,33,245,5,4,379.26,0,1517.04,802.8
3026,281,18,591,2,2,384.63,0.05,730.8,188.56
3027,342,4,441,4,2,281.0,0.1,505.8,115.92
3028,70,13,541,4,3,522.55,0,1567.65,817.62
3029,138,38,422,2,5,440.34,0,2201.7,843.25
3030,332,40,128,5,4,317.98,0,1271.92,722.6
3031,303,32,2,2,1,798.1,0.05,758.19,351.89
3032,95,48,260,6,2,623.86,0.1,1122.95,443.47
3033,365,38,123,1,2,440.34,0,880.68,337.3
3034,37,15,256,6,1,322.83,0.15,274.41,27.5
3035,492,26,137,1,2,126.95,0,253.9,142.5
3036,57,37,3,6,2,279.66,0.15,475.42,118.12
3037,106,1,424,4,1,224.55,0,224.55,68.39
3038,189,10,151,3,1,221.54,0.2,177.23,-5.49
3039,141,27,388,4,5,598.18,0.15,2542.26,657.66
3040,200,43,207,3,2,943.2,0,1886.4,1098.56
3041,251,13,682,3,2,522.55,0.05,992.84,492.82
3042,222,28,51,4,3,891.72,0,2675.16,1176.18
3043,235,11,63,5,1,164.01,0.15,139.41,66.83
3044,452,19,209,3,4,500.98,0,2003.92,1078.44
3045,219,10,291,1,3,221.54,0,664.62,116.46
3046,233,31,543,3,1,586.53,0.1,527.88,138.94
3047,103,20,660,6,2,735.47,0.05,1397.39,629.13
3048,83,18,489,4,4,384.63,0,1538.52,454.04
3049,400,15,449,2,2,322.83,0,645.66,151.84
3050,486,42,498,5,4,127.83,0,511.32,302.76
3051,138,33,658,6,2,379.26,0,758.52,401.4
3052,51,24,535,3,3,54.65,0.15,139.36,62.56
3053,207,43,529,1,3,943.2,0.15,2405.16,1223.4
3054,461,5,581,3,1,671.56,0,671.56,351.99
3055,315,17,251,5,5,232.94,0.2,931.76,183.86
3056,2,34,188,2,4,450.53,0.1,1621.91,349.03
3057,291,2,336,3,5,649.16,0.05,3083.51,1342.26
3058,56,1,493,6,2,224.55,0,449.1,136.78
3059,412,20,436,3,3,735.47,0.15,1875.45,723.06
3060,432,38,205,5,4,440.34,0.15,1497.16,410.4
3061,195,37,578,4,3,279.66,0,838.98,303.03
3062,24,40,201,3,2,317.98,0,635.96,361.3
3063,171,23,483,4,2,423.47,0.1,762.25,389.05
3064,354,15,442,1,5,322.83,0,1614.15,379.6
3065,211,7,579,1,2,513.64,0,1027.28,467.92
3066,379,14,479,1,4,482.99,0.1,1738.76,895.8
3067,368,7,698,2,5,513.64,0.05,2439.79,1041.39
3068,50,15,220,1,2,322.83,0,645.66,151.84
3069,62,17,12,3,5,232.94,0.05,1106.46,358.56
3070,48,42,603,3,4,127.83,0,511.32,302.76
3071,413,16,627,3,1,44.4,0,44.4,24.12
3072,244,39,550,6,2,557.18,0,1114.36,407.34
3073,388,18,555,6,2,384.63,0.15,653.87,111.63
3074,111,47,7,4,4,909.03,0.2,2908.9,1248.5
3075,299,22,103,2,1,882.41,0.1,794.17,405.49
3076,357,37,285,3,1,279.66,0.05,265.68,87.03
3077,85,23,464,1,5,423.47,0.15,1799.75,866.75
3078,342,48,100,3,5,623.86,0,3119.3,1420.6
3079,378,13,177,1,2,522.55,0,1045.1,545.08
3080,108,47,184,2,2,909.03,0.2,1454.45,624.25
3081,339,9,303,4,4,289.81,0,1159.24,246.24
3082,61,15,634,6,2,322.83,0,645.66,151.84
3083,388,47,210,3,3,909.03,0.15,2318.03,1072.73
3084,33,44,443,2,2,1154.92,0.15,1963.36,970.8
3085,192,31,388,1,1,586.53,0,586.53,197.59
3086,44,35,180,2,4,108.56,0,434.24,138.56
3087,56,14,75,4,2,482.99,0.05,917.68,496.2
3088,366,15,717,5,2,322.83,0,645.66,151.84
3089,461,46,569,5,5,273.23,0.1,1229.54,586.59
3090,305,22,464,5,2,882.41,0.2,1411.86,634.5
